MSZoning,Utilities,LotConfig,LandSlope,ExterCond,Heating,PoolQC,MiscFeature,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,OverallCond,OverallQual
0,0,0,0,1,0,0,0,602,900,1502,1,7,2,1,180,165000,7,6
1,0,0,0,0,1,0,0,1022,1022,1022,1,4,0,1,280,85000,4,5
0,0,0,0,0,0,0,0,1082,1082,1082,1,5,1,1,240,119200,5,6
0,0,0,0,0,0,0,0,810,810,1665,2,6,0,2,528,227000,6,8
0,0,0,0,0,0,0,0,1504,1504,1504,2,6,1,2,478,203000,5,7
0,0,3,0,0,0,0,0,1220,1360,1360,1,4,1,2,565,187500,5,8
0,0,1,0,0,0,0,0,384,802,1472,2,7,1,2,402,160000,5,7
0,0,0,0,0,0,0,0,1362,1506,1506,2,6,1,2,440,213490,5,7
0,0,0,0,0,0,0,0,1132,1132,1132,1,5,0,2,451,176000,5,4
0,0,0,0,0,0,0,0,1199,1220,1220,2,6,0,2,632,194000,5,7
1,0,0,0,0,0,0,0,912,912,1248,1,6,0,1,160,87000,5,5
0,0,0,0,0,0,0,0,1346,1504,1504,2,7,1,2,437,191000,5,7
0,0,2,0,0,0,0,0,1565,2898,2898,2,10,1,2,665,287000,6,8
0,0,2,0,0,0,0,0,882,882,882,1,5,0,2,461,112500,5,5
0,0,0,0,0,0,0,0,1268,1264,1264,1,6,2,2,461,167500,5,5
0,0,0,0,0,0,0,0,1638,1646,1646,2,7,1,3,800,293077,5,8
0,0,0,0,0,0,0,0,768,968,1376,1,6,1,1,240,105000,5,5
1,0,0,0,0,0,0,0,672,672,1218,1,7,0,1,264,118000,7,6
4,0,0,0,0,0,0,0,686,948,1928,2,10,0,0,0,160000,8,5
0,0,2,0,0,0,0,0,824,1687,3082,2,12,2,2,672,197000,3,7
0,0,2,0,1,0,0,0,1338,1352,2520,2,10,1,3,796,310000,7,8
0,0,0,0,0,0,0,0,1654,1654,1654,2,6,0,3,900,230000,5,7
0,0,0,0,1,0,0,0,920,954,954,1,5,1,1,240,119750,7,5
0,0,3,0,1,0,0,0,0,845,845,1,5,0,1,290,84000,3,4
0,0,0,0,0,0,0,0,1620,1620,1620,2,6,1,3,912,315500,5,9
0,0,0,0,0,0,0,0,1055,1055,2263,2,7,1,2,905,287000,5,8
1,0,0,0,0,0,0,0,546,798,1344,1,6,1,0,0,97000,6,4
1,0,0,0,0,0,0,0,630,630,630,1,3,0,1,286,80000,4,4
0,0,2,0,0,0,0,0,1134,1803,1803,2,8,1,2,484,155000,4,5
0,0,0,0,0,0,0,0,800,800,1632,1,7,0,2,484,173000,8,6
0,0,0,0,0,0,0,0,1306,1306,1306,2,5,1,2,624,196000,5,6
0,0,0,0,0,0,0,0,1475,1532,2329,2,10,1,2,514,262280,5,7
0,0,0,0,0,0,0,0,2524,2524,2524,2,9,1,2,542,278000,5,8
0,0,3,0,0,0,0,0,0,1733,1733,2,8,1,2,452,139600,5,3
0,0,0,0,0,0,0,0,1992,1992,2868,3,11,1,3,716,556581,5,9
0,0,0,0,0,0,0,0,990,990,990,1,5,0,2,672,145000,5,5
0,0,0,0,2,0,0,0,0,1771,1771,1,9,1,2,336,115000,4,5
0,0,0,0,0,0,0,0,0,930,930,1,6,0,1,308,84900,7,4
0,0,0,0,0,0,0,0,1302,1302,1302,2,6,0,2,436,176485,5,7
0,0,2,0,0,0,0,0,1316,1316,1316,2,6,1,2,440,200141,5,7
0,0,2,0,0,0,0,0,816,1127,1977,1,9,1,2,540,165000,6,6
0,0,0,1,0,0,0,0,1216,1526,1526,1,7,1,1,364,144500,6,5
0,0,2,0,0,0,0,0,1065,1091,1989,2,7,1,2,586,255000,5,8
0,0,0,0,0,0,0,0,1193,1523,1523,2,7,1,2,478,180000,5,6
0,0,0,0,0,0,0,0,1364,1364,1364,2,6,1,2,484,185850,5,7
0,0,1,0,0,0,0,0,973,979,1850,2,7,1,2,467,248000,6,7
0,0,0,0,0,0,0,0,1104,1130,2184,2,10,1,3,836,335000,5,9
0,0,2,1,0,0,0,0,854,1096,1991,1,7,1,2,432,220000,7,6
0,0,0,0,0,0,0,0,1338,1338,1338,2,6,0,2,582,213500,5,8
2,0,0,0,0,0,0,1,894,894,894,1,6,0,3,1248,81000,4,3
1,0,0,0,0,0,0,0,662,1422,2337,2,10,0,2,560,90000,5,5
1,0,0,0,1,0,0,0,1103,1103,1103,1,5,1,2,440,110500,6,6
0,0,3,0,0,0,0,0,1154,1154,1154,1,6,1,2,480,154000,6,5
0,0,0,1,0,0,0,0,1306,1306,2260,2,7,0,2,533,328000,5,7
0,0,0,0,0,0,0,0,799,799,1571,2,7,1,2,380,178000,7,6
0,0,0,1,0,0,0,0,780,798,1611,1,7,0,2,442,167900,6,6
1,0,0,0,0,0,0,0,942,1291,2521,2,10,1,2,576,151400,4,6
0,0,0,0,0,0,0,0,845,893,893,1,4,0,2,576,135000,7,5
0,0,0,0,0,0,0,0,1048,1048,1048,1,6,0,1,286,135000,5,5
0,0,0,0,0,0,0,0,727,829,1556,1,8,0,2,441,154000,6,6
0,0,0,0,0,0,0,0,810,1002,1456,1,7,1,1,280,91500,3,5
0,0,2,0,0,0,0,0,690,698,1426,1,6,0,2,440,159500,6,6
0,0,0,0,0,0,0,0,1240,1240,1240,2,5,0,3,826,194000,5,7
0,0,0,0,0,0,0,0,800,960,1740,1,6,2,1,240,219500,6,7
0,0,0,0,0,0,0,1,796,1096,1466,2,7,1,2,566,170000,8,5
0,0,2,0,0,0,0,0,1096,1096,1096,1,6,0,1,299,138800,5,5
1,0,0,0,0,0,0,0,848,848,848,1,3,1,2,420,155900,5,6
0,0,0,0,0,0,0,0,990,990,990,1,5,0,1,299,126000,5,5
0,0,0,0,1,0,0,0,1258,1258,1258,2,5,0,2,528,145000,7,6
0,0,2,0,0,0,0,0,1040,1040,1040,1,5,0,1,308,133000,5,5
0,0,0,0,0,0,0,0,1459,1459,1459,2,6,1,2,527,192000,5,7
0,0,0,0,0,0,0,1,1251,1251,1251,1,6,2,1,461,160000,6,6
0,0,2,0,0,0,0,0,691,691,1498,2,6,1,2,409,187500,5,6
0,0,0,0,0,0,0,0,936,996,996,1,5,0,2,564,147000,6,6
1,0,0,0,0,0,0,0,546,546,1092,1,6,0,1,286,83500,5,4
3,0,0,0,0,0,0,0,1082,1082,1953,2,9,1,3,1043,252000,5,8
1,0,0,0,0,0,0,0,970,970,1709,2,7,0,2,380,137500,5,7
3,0,0,0,0,0,0,0,1247,1247,1247,1,4,1,2,550,197000,5,8
0,0,2,0,0,3,0,0,0,1040,1040,2,6,0,2,400,92900,4,3
3,0,0,0,0,0,0,0,600,624,1252,2,4,0,2,462,160000,5,7
0,0,0,0,0,0,0,0,1181,1390,1694,2,7,1,2,576,136500,5,6
0,0,2,0,0,0,0,0,864,1200,1200,1,6,0,2,884,146000,8,5
0,0,0,0,0,0,0,0,936,936,936,1,4,0,1,308,129000,7,5
0,0,0,0,0,0,0,0,1314,1314,1314,2,6,1,2,440,176432,5,6
1,0,0,0,0,0,0,0,684,773,1355,1,7,0,0,0,127000,7,6
0,0,0,0,0,0,0,0,1074,1088,1088,1,5,0,2,461,170000,5,8
1,0,0,0,0,0,0,0,672,757,1324,1,6,0,1,240,128000,6,4
0,0,0,0,0,0,0,0,1271,1601,1601,2,7,1,2,478,157000,5,7
0,0,0,0,0,0,0,0,290,438,438,1,3,0,1,246,60000,5,2
0,0,0,0,0,0,0,0,950,950,950,1,5,0,1,280,119500,5,5
0,0,0,0,0,0,0,0,1010,1134,1134,1,6,0,1,254,135000,7,5
0,0,2,0,0,0,0,0,655,1194,1194,1,6,1,2,539,159500,6,6
1,0,0,0,0,0,0,0,630,630,1302,2,6,0,2,440,106000,5,5
0,0,2,0,0,0,0,0,1463,1500,2622,2,9,2,2,712,325000,5,8
0,0,2,0,0,0,0,0,910,1442,1442,2,6,1,2,719,179900,5,7
0,0,3,0,0,0,0,0,868,887,2021,2,9,1,2,422,274725,5,7
0,0,0,0,0,0,0,0,924,948,1690,2,7,1,2,463,181000,5,6
0,0,0,0,0,0,0,0,1836,1836,1836,2,7,1,3,862,280000,5,8
0,0,0,0,0,0,0,0,773,773,1658,2,8,1,2,431,188000,5,6
0,0,0,0,0,0,0,0,803,1098,1964,2,8,1,2,483,205000,6,7
0,0,2,0,0,0,0,0,816,816,816,1,5,0,1,308,129900,7,5
0,0,0,0,0,0,0,0,1008,1008,1008,1,6,0,1,240,134500,7,5
0,0,0,0,1,0,0,0,833,833,833,1,4,0,1,326,117000,7,5
0,0,0,0,0,0,0,0,1734,1734,1734,2,7,1,3,928,318000,5,8
0,0,0,0,0,0,0,0,408,779,1419,2,7,1,2,527,184100,5,8
0,0,1,0,0,0,0,0,894,894,894,1,5,0,2,450,130000,7,5
0,0,0,0,1,0,0,0,533,1021,1601,1,6,0,1,300,140000,6,5
0,0,0,0,0,0,0,0,1040,1040,1040,1,6,0,1,286,133700,5,5
1,0,0,1,0,0,0,0,1012,1012,1012,1,6,1,1,308,118400,5,6
0,0,0,0,0,0,0,0,1552,1552,1552,2,7,0,3,782,212900,5,7
0,0,2,0,0,0,0,0,672,960,960,1,5,0,1,288,112000,3,4
0,0,0,0,4,0,0,0,698,698,698,1,4,0,0,0,118000,9,5
0,0,0,0,0,0,0,0,384,812,1482,2,7,1,2,392,163900,5,7
0,0,0,0,0,0,0,0,1005,1005,1005,1,5,1,2,672,115000,5,4
0,0,0,0,0,0,0,0,1373,1555,1555,2,7,1,3,660,174000,5,7
0,0,2,0,0,0,0,0,1530,1530,1530,2,7,1,3,630,259000,5,7
0,0,0,0,0,0,0,0,847,847,1959,2,8,1,2,434,215000,5,7
1,0,0,0,0,0,0,0,936,936,936,1,4,0,2,672,140000,5,5
0,0,0,0,0,0,0,0,1122,1328,1981,2,7,2,2,576,135000,3,4
0,0,0,0,0,0,0,0,974,974,974,1,5,0,0,0,93500,5,5
1,0,0,0,0,1,0,0,1008,1178,2210,2,8,0,1,205,117500,4,6
0,0,0,0,0,0,0,0,1128,1142,2020,2,8,1,2,466,239500,5,8
0,0,0,0,0,0,0,0,916,916,1600,2,7,1,2,460,169000,5,6
1,0,2,0,0,0,0,0,960,986,986,1,5,1,1,180,102000,5,6
0,0,0,0,0,0,0,0,1032,1032,1252,1,6,0,1,288,119000,5,6
0,0,0,0,1,0,0,0,780,780,1020,1,6,0,0,0,94000,8,5
0,0,0,1,0,0,0,0,1567,1567,1567,2,5,2,2,714,196000,5,6
0,0,0,0,2,0,0,0,915,1167,1167,1,6,1,2,495,144000,5,5
0,0,2,0,0,0,0,0,952,952,952,1,4,0,2,840,139000,7,5
0,0,3,0,1,0,0,0,780,1088,1868,2,9,1,2,484,197500,7,5
0,0,0,0,0,0,0,0,1466,1466,2828,3,11,1,3,1052,424870,5,8
0,0,0,0,0,0,0,0,1006,1006,1006,1,5,0,0,0,80000,3,5
0,0,0,0,2,2,0,0,672,672,924,1,5,0,1,280,80000,4,4
1,0,0,0,0,0,0,0,1042,1042,1576,1,8,1,1,225,149000,6,5
0,0,0,0,0,0,0,0,1298,1298,1298,2,5,1,2,403,180000,5,6
0,0,0,0,0,0,0,0,704,860,1564,1,7,1,1,234,174500,7,7
1,0,0,0,0,0,0,0,572,572,1111,1,5,1,1,288,116900,7,7
1,0,0,0,1,0,0,0,650,832,1482,1,7,0,2,324,143000,9,7
0,0,0,0,0,0,0,0,932,932,932,1,4,1,1,306,124000,5,6
0,0,0,0,0,0,0,0,1466,1466,1466,1,6,2,2,528,149900,4,5
0,0,0,0,0,0,0,0,1073,1811,1811,1,6,1,2,470,230000,7,6
1,0,2,0,1,0,0,0,816,816,816,1,5,0,1,432,120500,8,6
0,0,0,0,0,0,0,0,864,902,1820,1,8,2,2,492,201800,6,7
0,0,2,0,1,0,0,0,1437,1437,1437,2,6,1,2,528,218000,8,5
0,0,0,0,1,0,0,0,1219,1265,1265,2,6,1,2,502,179900,8,5
0,0,0,0,0,0,0,0,1314,1314,1314,2,6,1,2,626,230000,5,7
0,0,1,0,0,0,0,0,1580,1580,1580,2,7,0,3,830,235128,5,8
0,0,0,0,0,0,0,0,901,943,1876,2,8,1,2,540,185000,6,6
0,0,0,0,0,0,0,0,855,855,1456,2,7,1,2,440,146000,5,6
0,0,3,0,0,0,0,0,1296,1640,1640,1,7,1,2,924,224000,7,6
0,0,0,0,0,0,0,0,894,894,894,1,5,1,2,450,129000,5,5
0,0,0,0,0,0,0,0,1198,1258,1258,0,6,0,2,400,108959,4,4
0,0,1,0,0,0,0,0,1360,1432,1432,1,5,1,2,588,194000,7,5
0,0,0,0,0,0,0,0,1502,1502,1502,2,7,0,2,644,233170,5,7
0,0,2,0,0,0,0,0,1694,1694,1694,2,7,0,3,776,245350,5,8
0,0,0,0,0,0,0,0,959,959,1671,2,7,1,2,472,173000,5,6
0,0,2,0,0,0,0,0,1127,1236,2108,2,7,2,2,540,235000,7,6
0,0,3,0,1,0,0,0,1930,1831,3627,3,10,1,3,807,625000,5,10
0,0,0,0,0,0,3,0,1096,1118,1118,1,6,1,1,358,171000,6,6
0,0,0,0,0,0,0,1,1261,1261,1261,1,6,1,2,433,163000,6,6
3,0,0,0,0,0,0,0,625,625,1250,2,5,0,2,625,171900,5,7
0,0,0,0,0,0,0,0,1598,1636,3086,3,12,1,0,0,200500,6,5
0,0,0,0,0,0,0,0,952,1170,2345,2,9,1,2,360,239000,8,6
0,0,0,0,0,0,0,0,1683,2129,2872,2,9,1,2,541,285000,5,8
0,0,3,0,0,0,0,0,876,923,923,1,5,0,1,264,119500,5,5
1,0,0,0,0,0,0,0,818,818,1224,1,5,0,1,210,115000,8,6
0,0,1,0,0,0,0,0,731,820,1343,1,7,1,1,186,154900,6,5
0,0,2,0,0,0,0,0,0,1124,1124,1,5,1,0,0,93000,5,5
0,0,2,0,0,0,0,0,1216,1298,2514,2,8,0,2,693,250000,5,7
1,0,0,1,0,0,0,0,1600,1652,1652,2,5,1,2,482,392500,5,8
0,0,2,0,0,0,1,0,2396,2411,4476,3,10,2,3,813,745000,5,10
0,0,0,0,0,0,0,0,1120,1130,1130,1,5,1,2,720,120000,6,5
0,0,0,1,0,0,0,0,1572,1572,1572,1,5,2,3,995,186700,4,5
0,0,0,0,1,0,0,0,784,949,1221,1,7,0,1,392,104900,7,5
0,0,2,1,0,0,0,0,978,1014,1699,2,7,0,2,420,95000,5,3
0,0,2,0,0,0,0,0,1624,1624,1624,2,5,1,3,757,262000,5,8
0,0,0,0,0,0,0,0,831,831,1660,2,7,0,2,493,195000,5,7
0,0,0,0,0,0,0,0,994,1028,1804,2,7,1,2,442,189000,5,7
0,0,0,1,1,0,0,0,1249,1622,1622,1,7,1,4,1356,168000,4,4
3,0,0,0,0,0,0,0,776,764,1441,2,5,0,2,492,174000,5,8
1,0,0,0,0,0,0,0,702,842,1472,1,6,0,1,250,125000,8,5
1,0,1,0,0,0,0,0,1224,1224,1224,2,5,0,2,402,165000,5,6
0,0,2,0,0,0,0,0,663,663,1352,1,7,0,1,299,158000,7,6
0,0,0,0,0,0,0,0,728,728,1456,2,8,0,2,400,176000,5,6
0,0,0,0,0,0,0,0,879,879,1863,2,9,1,3,660,219210,5,7
1,0,2,0,0,0,0,0,815,815,1690,1,7,1,1,225,144000,6,7
0,0,0,0,0,0,0,0,1212,1212,1212,2,6,0,2,573,178000,5,7
0,0,0,0,0,0,0,0,1051,1382,1382,1,6,1,2,459,148000,5,4
0,0,0,0,0,0,0,1,864,864,864,1,5,0,1,280,116050,5,4
0,0,2,0,0,0,0,0,866,866,1779,2,6,0,2,546,197900,5,7
1,0,2,0,0,0,0,0,884,884,1348,1,5,1,1,216,117000,8,5
0,0,0,0,0,0,0,0,1630,1630,1630,2,6,1,2,451,213000,5,7
0,0,0,0,0,0,0,0,1056,1074,1074,1,6,0,2,495,153500,6,5
0,0,3,0,0,0,0,0,2158,2196,2196,2,7,1,3,701,271900,7,7
4,0,0,0,0,0,0,0,1056,1056,1056,1,5,0,1,384,107000,4,4
0,0,0,0,0,0,0,0,1682,1700,1700,2,7,0,2,544,200000,5,6
0,0,0,0,1,0,0,0,931,1283,1283,1,6,0,2,506,140000,7,5
0,0,3,0,0,0,0,0,1660,1660,1660,2,8,1,2,500,290000,5,8
0,0,0,0,0,0,0,1,1055,1055,1845,2,8,1,2,462,189000,5,6
0,0,0,1,0,0,0,0,559,1080,1752,2,8,0,2,492,164000,7,8
0,0,0,0,0,0,0,0,672,672,672,1,4,0,1,234,113000,6,4
0,0,3,0,1,0,0,0,648,960,960,0,3,0,1,364,145000,9,4
0,0,0,0,0,0,0,0,925,999,999,1,6,0,1,300,134500,5,5
0,0,0,0,0,0,0,0,894,894,894,1,5,0,1,384,125000,5,5
1,0,0,0,0,0,0,0,0,1318,1902,2,8,0,2,539,112000,5,6
3,0,0,0,0,0,0,0,1300,1314,1314,2,6,0,2,552,229456,5,8
1,0,0,0,0,0,0,0,0,672,912,1,3,0,0,0,80500,5,4
1,0,0,0,0,0,0,0,672,672,1218,1,7,0,0,0,91500,5,6
0,0,0,0,0,0,0,0,912,912,912,1,5,0,1,288,115000,5,5
0,0,0,0,0,0,0,0,952,1211,1211,1,5,1,1,322,134000,5,5
0,0,0,0,0,0,0,0,1040,1168,1846,2,7,1,1,315,143000,6,6
0,0,0,0,0,0,0,0,2136,2136,2136,2,7,0,2,528,137900,3,5
0,0,0,0,0,0,0,0,788,788,1490,2,8,1,2,388,184000,5,7
0,0,0,0,1,0,0,0,588,1138,1138,1,6,0,1,264,145000,8,6
0,0,3,0,0,0,0,0,894,894,1933,2,9,1,3,668,214000,5,6
0,0,2,0,0,0,0,0,912,912,912,1,5,0,2,576,147000,8,5
0,0,2,0,0,0,0,0,1702,1702,1702,1,7,1,3,1052,367294,5,9
0,0,0,0,0,0,0,0,1075,1507,1507,2,7,0,1,404,127000,5,5
0,0,0,0,0,0,0,2,1361,1361,2620,2,12,1,2,600,190000,5,5
0,0,0,0,0,0,0,0,1106,1190,1190,1,6,0,2,540,132500,6,5
0,0,1,0,0,0,0,0,0,1224,1224,2,6,0,2,462,101800,5,4
0,0,0,0,0,0,0,0,1188,1188,1188,1,6,0,2,531,142000,5,5
4,0,0,0,0,0,0,0,940,1024,1964,1,7,0,0,0,130000,6,5
0,0,0,0,0,0,0,0,747,892,1784,1,9,0,1,180,138887,5,5
0,0,0,0,0,0,0,0,764,764,1626,2,6,0,2,474,175500,5,7
0,0,1,0,0,0,0,0,847,847,1948,2,8,1,2,434,195000,5,7
0,0,0,0,0,0,0,0,1141,1141,1141,1,6,0,2,484,142500,5,6
0,0,0,0,0,0,0,0,1476,1484,1484,2,6,1,2,472,265900,5,8
0,0,0,0,0,0,0,0,884,884,1768,2,8,0,2,543,224900,5,7
0,0,0,0,0,0,0,0,1689,1689,1689,2,7,0,3,954,248328,6,7
0,0,0,0,0,0,0,0,1053,1173,1173,2,6,2,2,528,170000,6,7
0,0,0,0,0,0,0,0,2076,2076,2076,2,7,1,3,850,465000,5,10
0,0,2,1,0,0,0,0,792,792,1517,1,7,2,2,400,230000,7,8
0,0,0,0,0,0,0,0,585,1140,1868,3,7,1,2,477,178000,7,6
3,0,0,0,0,0,0,0,756,756,1553,2,6,0,2,615,186500,5,7
0,0,0,0,0,0,0,0,1012,1034,1034,1,6,0,3,888,169900,5,6
1,0,0,0,0,4,0,0,735,1134,2058,1,8,1,2,396,129500,5,6
0,0,0,0,0,0,0,0,876,988,988,1,6,0,1,276,119000,7,5
0,0,2,0,0,0,0,0,2110,2110,2110,2,8,2,2,522,244000,5,7
0,0,2,0,0,0,0,0,1405,1405,1405,2,6,1,2,478,171750,5,7
0,0,0,0,0,0,0,1,864,874,874,1,5,0,1,288,130000,6,5
0,0,0,0,0,0,0,0,1192,1516,2167,2,9,2,2,518,294000,7,7
0,0,0,0,0,0,0,0,746,760,1656,2,7,1,2,397,165400,5,7
1,0,0,0,0,0,0,0,884,959,1367,1,6,1,1,560,127500,6,6
0,0,2,0,0,0,0,0,1986,1987,1987,2,7,1,2,691,301500,5,8
0,0,2,0,0,0,0,0,864,864,864,1,4,0,0,0,99900,8,5
0,0,0,0,0,0,0,0,856,1166,1166,2,5,0,2,400,190000,5,7
0,0,1,0,0,0,0,0,1054,1054,1054,1,6,0,2,460,151000,8,6
0,0,3,0,0,0,0,0,841,892,1675,2,7,1,2,502,181000,5,6
0,0,0,0,0,0,0,0,1050,1050,1050,1,5,0,1,338,128900,6,5
0,0,0,0,0,0,0,0,1104,1104,1788,1,8,2,1,304,161500,5,4
0,0,0,0,0,0,0,0,764,1060,1824,1,8,1,2,520,180500,6,6
4,0,0,0,0,0,0,0,1405,1337,1337,2,5,0,2,511,181000,5,6
3,0,4,0,0,0,0,0,691,713,1452,2,6,0,2,506,183900,5,7
1,0,0,0,0,0,0,0,925,964,1889,1,9,1,1,308,122000,4,7
0,0,0,0,0,0,0,0,2002,2018,2018,2,10,1,3,746,378500,5,9
0,0,0,1,1,0,0,0,728,1968,3447,3,11,2,3,1014,381000,9,8
0,0,0,0,0,1,0,0,874,874,1524,1,7,0,1,315,144000,5,5
0,0,0,2,0,0,0,0,1332,1332,1524,0,4,1,2,586,260000,6,7
0,0,0,0,0,0,0,0,1489,1489,1489,2,7,1,2,462,185750,7,6
0,0,3,0,0,0,0,0,935,935,935,1,5,0,1,288,137000,6,5
0,0,2,0,0,0,0,0,1019,1357,1357,1,5,1,1,312,177000,7,6
0,0,2,0,0,0,0,0,661,661,1250,2,8,1,2,552,139000,6,5
0,0,2,0,0,0,0,0,928,928,1920,2,10,0,2,400,137000,5,5
0,0,3,0,0,0,0,0,723,735,1395,1,6,1,2,497,162000,6,6
0,0,3,0,0,0,0,0,1680,1724,1724,1,7,1,2,480,197900,5,6
0,0,0,0,0,0,0,0,1128,1128,2031,2,7,1,2,577,237000,5,8
2,0,0,0,1,0,0,0,698,698,1128,1,6,0,2,528,68400,4,4
0,0,0,0,0,0,0,0,1573,1573,1573,2,6,0,2,544,227000,5,7
0,0,3,0,0,0,0,0,1309,1339,1339,2,6,1,2,484,180000,5,7
0,0,0,0,0,0,0,0,1040,1040,1040,2,5,0,2,484,150500,7,5
0,0,2,0,0,0,0,0,912,912,1824,2,8,0,0,0,139000,5,6
0,0,0,0,0,0,0,0,804,1699,2447,2,10,1,1,336,169000,7,6
1,0,0,0,2,0,0,0,780,825,1412,1,6,1,1,280,132500,6,6
0,0,0,0,0,0,0,0,1328,1328,1328,1,6,2,2,528,143000,5,6
0,0,0,1,1,0,0,0,1624,1582,1582,2,7,0,2,390,190000,5,5
0,0,0,0,0,0,0,0,1501,1659,1659,2,5,1,2,499,278000,5,8
0,0,0,0,0,0,0,0,1085,1120,1970,2,8,1,3,753,281000,5,8
0,0,2,0,0,0,0,0,1152,1152,1152,1,6,1,2,484,180500,7,5
1,0,0,0,0,0,0,0,630,630,1302,2,6,0,1,264,119500,7,5
1,0,2,0,0,0,0,0,994,1378,2372,2,11,0,1,432,107500,4,5
0,0,0,0,0,0,0,0,832,832,1664,2,8,1,2,528,162900,5,7
0,0,0,0,0,0,0,0,864,864,864,1,5,0,2,572,115000,7,5
0,0,0,0,0,0,0,0,1052,1052,1052,1,5,0,1,288,138500,5,5
0,0,0,0,1,0,0,0,1120,1128,1128,2,6,0,2,525,155000,6,5
1,0,0,0,0,0,0,0,547,1072,1072,2,5,0,2,525,140000,5,6
0,0,2,0,0,0,3,0,6110,4692,5642,2,12,3,2,1418,160000,5,10
0,0,0,0,0,0,0,0,1246,1246,1246,1,6,0,1,305,154000,7,5
0,0,3,0,0,0,0,0,978,1005,1983,2,9,1,2,490,225000,5,7
0,0,0,0,0,0,0,0,771,753,1494,1,7,2,1,213,177500,7,6
0,0,0,0,0,0,0,0,1165,1203,2526,2,8,1,3,844,290000,5,8
0,0,0,0,0,0,0,0,1616,1616,1616,2,7,0,3,834,232000,5,7
1,0,0,0,0,0,0,0,976,976,1708,2,7,0,2,380,130000,5,7
0,0,2,0,0,0,0,0,1652,1652,1652,2,6,2,2,840,325000,5,9
0,0,0,0,0,0,0,0,1368,1368,1368,2,6,1,2,474,202500,5,7
0,0,0,0,1,0,0,0,990,990,990,1,5,0,2,480,138000,5,5
1,0,0,0,0,0,0,0,924,1122,1122,1,6,0,2,528,147000,7,5
0,0,0,0,0,0,0,0,1278,1294,1294,2,6,0,2,496,179200,5,6
0,0,0,0,1,0,0,0,1902,1902,1902,2,7,2,2,567,335000,8,7
0,0,0,0,0,0,0,0,1274,1274,1274,2,6,0,2,508,203000,5,7
0,0,0,0,0,0,0,0,1453,1453,2810,2,9,1,2,750,302000,5,8
0,0,2,0,0,0,0,0,1393,1422,2599,2,10,1,3,779,333168,5,9
0,0,0,0,0,0,0,0,948,948,948,1,5,1,1,280,119000,6,4
0,0,0,0,0,0,0,0,952,1092,2112,2,9,2,2,576,206900,5,6
0,0,0,0,0,0,0,0,1622,1630,1630,2,8,1,3,860,295493,5,8
3,0,2,0,0,0,0,0,1352,1352,1352,2,5,1,2,466,208900,5,7
0,0,3,0,0,0,0,0,1753,1787,1787,2,7,1,3,748,275000,5,8
0,0,0,0,0,0,0,0,864,948,948,1,5,0,1,248,111000,5,4
0,0,0,0,0,0,0,0,1478,1478,1478,1,6,2,2,442,156500,3,6
0,0,2,0,0,5,0,0,0,720,720,1,4,0,1,287,72500,6,3
0,0,0,0,0,0,0,0,750,1061,1923,2,8,1,2,564,190000,5,7
0,0,0,0,0,0,0,0,420,708,708,1,5,0,0,0,82500,7,4
0,0,0,0,0,0,0,0,1795,1795,1795,2,7,1,3,895,147000,5,8
1,0,0,0,0,0,0,0,796,796,796,1,5,0,0,0,55000,4,4
4,0,0,1,0,0,0,0,544,774,774,1,6,0,0,0,79000,6,3
0,0,0,0,1,0,0,0,816,816,816,1,5,1,1,264,130500,9,5
1,0,2,0,1,1,0,1,1510,1584,2792,2,8,2,2,520,256000,7,6
0,0,0,0,0,0,0,0,935,955,1632,2,8,1,2,462,176500,5,7
0,0,0,0,0,0,0,0,1588,1588,1588,2,7,1,3,825,227000,5,8
0,0,0,0,0,0,0,0,911,954,954,1,6,0,2,576,132500,5,5
0,0,0,1,0,0,0,0,816,816,816,1,3,1,1,288,100000,6,4
1,0,2,0,0,0,0,0,803,803,1360,1,6,0,1,297,125500,6,5
1,0,0,0,0,0,0,0,765,765,1365,1,7,0,2,440,125000,6,5
0,0,0,0,0,0,0,0,1350,1334,1334,2,6,1,2,630,167900,5,6
0,0,0,0,0,0,0,0,1656,1656,1656,2,8,0,2,506,135000,5,5
1,0,2,1,0,2,0,0,693,693,693,1,4,0,0,0,52500,4,4
0,0,2,0,0,0,0,0,916,920,1861,2,8,0,2,492,200000,5,7
0,0,2,0,1,0,0,0,864,864,864,1,5,0,1,288,128500,7,5
0,0,0,0,0,0,0,0,858,872,872,1,5,0,4,480,123000,5,4
0,0,0,0,0,0,0,0,1114,1114,1114,1,6,0,2,576,155000,5,6
0,0,0,0,0,0,0,0,1284,1284,2169,2,7,1,2,647,228500,5,8
0,0,0,0,0,0,0,0,896,1172,1913,1,9,1,2,342,177000,6,6
0,0,2,0,0,0,0,0,728,728,1456,2,8,1,2,440,155835,5,7
1,0,0,0,0,0,0,0,960,960,960,1,5,0,1,308,108500,4,4
0,0,3,0,0,0,0,0,1568,2156,2156,2,9,1,2,508,262500,7,7
0,0,2,0,0,0,0,0,1732,1776,1776,2,7,1,3,712,283463,5,8
0,0,0,0,0,0,0,0,1482,1494,1494,2,5,1,2,514,215000,5,7
1,0,0,0,1,4,0,0,684,938,2358,2,8,0,0,0,122000,5,8
